index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
5933,"[0, 80[", Private,211239,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
5934,"[0, 80[", Private,206686,*,10,*,*, Unmarried,*,*,0,0,40,*,<=50K
5935,"[0, 80[", Private,427965,*,13,*,*, Not-in-family,*,*,0,0,40,*,<=50K
5936,"[0, 80[", Private,218550,*,10,*,*, Not-in-family,*,*,14084,0,16,*,>50K
5938,"[0, 80[", Private,124993,*,9,*,*, Own-child,*,*,0,0,55,*,<=50K
5939,"[0, 80[", Private,107410,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
5940,"[0, 80[", Private,152373,*,10,*,*, Not-in-family,*,*,0,0,48,*,>50K
5941,"[0, 80[", Private,161226,*,9,*,*, Wife,*,*,0,0,30,*,>50K
5942,"[0, 80[", Private,213799,*,6,*,*, Not-in-family,*,*,0,0,40,*,<=50K
5943,"[0, 80[", Private,204461,*,13,*,*, Husband,*,*,0,0,55,*,>50K
5944,"[0, 80[", Private,377798,*,13,*,*, Not-in-family,*,*,0,0,50,*,>50K
5945,"[0, 80[", Private,116375,*,5,*,*, Own-child,*,*,0,0,40,*,<=50K
5946,"[0, 80[", Local-gov,210164,*,10,*,*, Husband,*,*,0,1740,40,*,<=50K
5947,"[0, 80[", Self-emp-not-inc,258752,*,13,*,*, Husband,*,*,0,0,60,*,<=50K
5948,"[0, 80[", Private,327435,*,13,*,*, Wife,*,*,0,0,36,*,>50K
5949,"[0, 80[", Private,301199,*,10,*,*, Own-child,*,*,0,0,20,*,<=50K
5950,"[0, 80[", Private,186221,*,7,*,*, Unmarried,*,*,0,0,35,*,<=50K
5951,"[0, 80[", Private,203924,*,13,*,*, Not-in-family,*,*,0,0,50,*,<=50K
5952,"[0, 80[", Private,192236,*,13,*,*, Not-in-family,*,*,0,0,45,*,<=50K
5953,"[0, 80[", Private,152035,*,9,*,*, Unmarried,*,*,0,0,40,*,<=50K
5954,"[0, 80[", Private,201454,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
5955,"[0, 80[", Private,156580,*,10,*,*, Wife,*,*,0,0,37,*,>50K
5956,"[0, 80[", Private,115851,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
5957,"[0, 80[", Private,106753,*,11,*,*, Husband,*,*,0,1740,40,*,<=50K
5958,"[0, 80[", Private,359292,*,2,*,*, Husband,*,*,0,0,40,*,<=50K
5959,"[0, 80[", Private,83003,*,9,*,*, Wife,*,*,0,0,40,*,<=50K
5960,"[0, 80[", Private,78817,*,9,*,*, Own-child,*,*,0,0,20,*,<=50K
5961,"[0, 80[", Private,200967,*,9,*,*, Wife,*,*,0,0,36,*,<=50K
5962,"[0, 80[", State-gov,107164,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
5963,"[0, 80[", Private,189674,*,9,*,*, Unmarried,*,*,0,0,28,*,<=50K
5964,"[0, 80[", Self-emp-not-inc,90614,*,9,*,*, Not-in-family,*,*,0,0,50,*,<=50K
5965,"[0, 80[", Self-emp-not-inc,323790,*,13,*,*, Husband,*,*,0,1977,70,*,>50K
5966,"[0, 80[", Self-emp-not-inc,242552,*,8,*,*, Other-relative,*,*,0,0,35,*,<=50K
5967,"[0, 80[", Private,90935,*,11,*,*, Own-child,*,*,0,0,40,*,<=50K
5968,"[0, 80[", Self-emp-inc,165667,*,16,*,*, Husband,*,*,7688,0,60,*,>50K
5969,"[0, 80[", Private,162604,*,9,*,*, Other-relative,*,*,0,0,40,*,<=50K
5970,"[0, 80[", Private,205424,*,13,*,*, Not-in-family,*,*,0,0,40,*,>50K
5971,"[0, 80[", Private,97411,*,3,*,*, Husband,*,*,0,0,40,*,<=50K
5972,"[0, 80[", Private,184857,*,9,*,*, Husband,*,*,0,0,16,*,<=50K
5973,"[0, 80[", Private,165226,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
5974,"[0, 80[", Private,115784,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
5976,"[0, 80[", Private,53063,*,13,*,*, Husband,*,*,0,0,45,*,<=50K
5978,"[0, 80[", Private,153471,*,9,*,*, Not-in-family,*,*,0,0,35,*,<=50K
5979,"[0, 80[", Self-emp-inc,107164,*,6,*,*, Not-in-family,*,*,0,2559,50,*,>50K
5980,"[0, 80[", Private,180303,*,13,*,*, Husband,*,*,0,0,50,*,>50K
5981,"[0, 80[", Local-gov,236321,*,9,*,*, Own-child,*,*,0,0,25,*,<=50K
5982,"[0, 80[", Private,141868,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
5983,"[0, 80[", ?,367655,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
5984,"[0, 80[", Private,203518,*,13,*,*, Not-in-family,*,*,0,0,40,*,<=50K
5985,"[0, 80[", Private,119558,*,9,*,*, Husband,*,*,0,0,50,*,>50K
5986,"[0, 80[", Private,108276,*,13,*,*, Not-in-family,*,*,0,0,40,*,<=50K
5987,"[0, 80[", Private,385452,*,6,*,*, Unmarried,*,*,0,0,40,*,<=50K
5988,"[0, 80[", Private,162003,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
5989,"[0, 80[", Private,349028,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
5990,"[0, 80[", Private,45114,*,13,*,*, Own-child,*,*,0,0,40,*,<=50K
5991,"[0, 80[", Private,112797,*,5,*,*, Own-child,*,*,0,0,50,*,<=50K
5992,"[0, 80[", Private,183639,*,9,*,*, Unmarried,*,*,0,0,40,*,<=50K
5993,"[0, 80[", Private,177121,*,9,*,*, Not-in-family,*,*,0,0,35,*,<=50K
5994,"[0, 80[", Private,239755,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
5995,"[0, 80[", Private,150361,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
5996,"[0, 80[", Private,293091,*,7,*,*, Own-child,*,*,0,0,60,*,<=50K
5997,"[0, 80[", Private,200089,*,9,*,*, Husband,*,*,0,0,60,*,>50K
5998,"[0, 80[", Private,91836,*,9,*,*, Not-in-family,*,*,0,0,45,*,<=50K
5999,"[0, 80[", Private,324960,*,9,*,*, Other-relative,*,*,0,0,40,*,<=50K
6000,"[0, 80[", Local-gov,84616,*,7,*,*, Husband,*,*,0,0,7,*,<=50K
6001,"[0, 80[", Private,252930,*,6,*,*, Unmarried,*,*,0,0,42,*,<=50K
6002,"[0, 80[", Private,44000,*,14,*,*, Wife,*,*,99999,0,50,*,>50K
6003,"[0, 80[", Private,154843,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
6004,"[0, 80[", Private,99307,*,12,*,*, Husband,*,*,3103,0,48,*,>50K
6005,"[0, 80[", Private,182567,*,13,*,*, Husband,*,*,0,0,40,*,>50K
6007,"[0, 80[", Private,100109,*,13,*,*, Unmarried,*,*,0,0,45,*,>50K
6008,"[0, 80[", Private,114927,*,11,*,*, Husband,*,*,7298,0,40,*,>50K
6009,"[0, 80[", Private,121287,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6010,"[0, 80[", Private,189916,*,13,*,*, Wife,*,*,0,0,30,*,>50K
6011,"[0, 80[", Private,157747,*,10,*,*, Husband,*,*,7298,0,40,*,>50K
6012,"[0, 80[", Private,39232,*,13,*,*, Not-in-family,*,*,0,0,45,*,<=50K
6013,"[0, 80[", Self-emp-inc,133861,*,11,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6014,"[0, 80[", Private,505980,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
6015,"[0, 80[", ?,183374,*,9,*,*, Not-in-family,*,*,2329,0,15,*,<=50K
6016,"[0, 80[", Private,193216,*,9,*,*, Husband,*,*,9386,0,40,*,>50K
6017,"[0, 80[", Self-emp-not-inc,140752,*,9,*,*, Husband,*,*,0,0,50,*,>50K
6018,"[0, 80[", Private,549349,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
6019,"[0, 80[", Self-emp-not-inc,179008,*,12,*,*, Husband,*,*,0,0,50,*,<=50K
6020,"[0, 80[", Self-emp-not-inc,190554,*,6,*,*, Own-child,*,*,0,0,60,*,>50K
6021,"[0, 80[", Private,80924,*,10,*,*, Not-in-family,*,*,0,0,35,*,<=50K
6022,"[0, 80[", Local-gov,319054,*,9,*,*, Husband,*,*,0,0,60,*,<=50K
6023,"[0, 80[", Private,297094,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
6024,"[0, 80[", Private,170562,*,9,*,*, Husband,*,*,0,0,60,*,>50K
6025,"[0, 80[", Private,240738,*,9,*,*, Husband,*,*,0,0,40,*,>50K
6026,"[0, 80[", Private,297544,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
6027,"[0, 80[", Local-gov,169905,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
6028,"[0, 80[", Private,149637,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6029,"[0, 80[", Private,182526,*,13,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6030,"[0, 80[", Self-emp-not-inc,158315,*,9,*,*, Husband,*,*,0,0,50,*,>50K
6031,"[0, 80[", Self-emp-inc,227232,*,13,*,*, Not-in-family,*,*,0,0,30,*,<=50K
6032,"[0, 80[", Private,96483,*,12,*,*, Not-in-family,*,*,8614,0,60,*,>50K
6033,"[0, 80[", Private,286970,*,13,*,*, Husband,*,*,0,0,40,*,<=50K
6034,"[0, 80[", Local-gov,223529,*,11,*,*, Own-child,*,*,0,0,43,*,<=50K
6036,"[0, 80[", Private,170214,*,9,*,*, Husband,*,*,0,0,40,*,>50K
6037,"[0, 80[", Self-emp-not-inc,224361,*,4,*,*, Husband,*,*,0,0,75,*,<=50K
6038,"[0, 80[", Private,124919,*,9,*,*, Husband,*,*,0,0,60,*,<=50K
6039,"[0, 80[", ?,103654,*,9,*,*, Not-in-family,*,*,0,0,20,*,<=50K
6040,"[0, 80[", Private,306352,*,11,*,*, Husband,*,*,0,0,40,*,<=50K
6041,"[0, 80[", Self-emp-not-inc,227858,*,10,*,*, Not-in-family,*,*,0,0,48,*,<=50K
6042,"[0, 80[", Self-emp-inc,150533,*,9,*,*, Husband,*,*,0,0,68,*,>50K
6043,"[0, 80[", Private,144478,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
6044,"[0, 80[", Private,254547,*,10,*,*, Other-relative,*,*,0,0,30,*,<=50K
6045,"[0, 80[", Self-emp-not-inc,313243,*,9,*,*, Husband,*,*,0,0,55,*,>50K
6047,"[0, 80[", Private,125461,*,13,*,*, Unmarried,*,*,0,0,40,*,<=50K
6048,"[0, 80[", Private,306967,*,11,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6049,"[0, 80[", Private,192976,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
6050,"[0, 80[", Private,192133,*,9,*,*, Husband,*,*,2290,0,40,*,<=50K
6051,"[0, 80[", ?,131608,*,9,*,*, Not-in-family,*,*,0,0,10,*,<=50K
6052,"[0, 80[", Federal-gov,339388,*,12,*,*, Unmarried,*,*,0,0,40,*,<=50K
6053,"[0, 80[", Private,203240,*,6,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6054,"[0, 80[", Private,83827,*,9,*,*, Not-in-family,*,*,0,0,24,*,<=50K
6055,"[0, 80[", Self-emp-inc,160440,*,9,*,*, Not-in-family,*,*,0,0,42,*,<=50K
6056,"[0, 80[", Private,108502,*,9,*,*, Not-in-family,*,*,0,0,42,*,<=50K
6057,"[0, 80[", Private,410913,*,9,*,*, Unmarried,*,*,0,0,40,*,<=50K
6058,"[0, 80[", Private,193818,*,5,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6059,"[0, 80[", ?,163582,*,6,*,*, Unmarried,*,*,0,0,16,*,<=50K
6060,"[0, 80[", Private,103789,*,12,*,*, Unmarried,*,*,0,0,32,*,<=50K
6061,"[0, 80[", Private,34572,*,13,*,*, Husband,*,*,0,0,55,*,<=50K
6062,"[0, 80[", Private,43408,*,13,*,*, Husband,*,*,0,0,40,*,<=50K
6063,"[0, 80[", State-gov,105787,*,13,*,*, Own-child,*,*,0,0,40,*,<=50K
6064,"[0, 80[", Self-emp-inc,90693,*,13,*,*, Husband,*,*,0,0,70,*,<=50K
6065,"[0, 80[", Self-emp-not-inc,285575,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
6066,"[0, 80[", Local-gov,56482,*,10,*,*, Husband,*,*,7688,0,50,*,>50K
6067,"[0, 80[", Private,496025,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
6068,"[0, 80[", Private,382764,*,13,*,*, Own-child,*,*,0,0,40,*,<=50K
6069,"[0, 80[", Private,259284,*,9,*,*, Not-in-family,*,*,0,0,50,*,<=50K
6070,"[0, 80[", Self-emp-not-inc,185385,*,9,*,*, Husband,*,*,0,0,98,*,<=50K
6071,"[0, 80[", Self-emp-not-inc,286836,*,6,*,*, Husband,*,*,0,0,8,*,<=50K
6072,"[0, 80[", Private,139145,*,10,*,*, Not-in-family,*,*,0,0,60,*,<=50K
6073,"[0, 80[", Local-gov,44246,*,5,*,*, Husband,*,*,0,0,40,*,<=50K
6074,"[0, 80[", Private,169611,*,7,*,*, Unmarried,*,*,0,0,40,*,<=50K
6075,"[0, 80[", Private,133403,*,10,*,*, Husband,*,*,0,0,55,*,<=50K
6076,"[0, 80[", Private,187327,*,13,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6077,"[0, 80[", Private,180032,*,14,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6078,"[0, 80[", Private,46561,*,9,*,*, Not-in-family,*,*,0,0,60,*,<=50K
6079,"[0, 80[", Private,86065,*,8,*,*, Not-in-family,*,*,0,0,30,*,<=50K
6080,"[0, 80[", Self-emp-not-inc,256014,*,11,*,*, Husband,*,*,0,0,60,*,<=50K
6081,"[0, 80[", Private,188403,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6082,"[0, 80[", Self-emp-not-inc,396758,*,13,*,*, Wife,*,*,0,1887,70,*,>50K
6083,"[0, 80[", Private,60485,*,10,*,*, Own-child,*,*,0,0,30,*,<=50K
6084,"[0, 80[", Private,271276,*,9,*,*, Husband,*,*,0,0,80,*,>50K
6085,"[0, 80[", Private,229525,*,5,*,*, Husband,*,*,0,0,40,*,<=50K
6086,"[0, 80[", Private,34574,*,9,*,*, Husband,*,*,0,0,43,*,<=50K
6087,"[0, 80[", State-gov,112432,*,10,*,*, Own-child,*,*,0,0,10,*,<=50K
6088,"[0, 80[", Private,105312,*,10,*,*, Own-child,*,*,0,0,18,*,<=50K
6089,"[0, 80[", Private,221396,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
6090,"[0, 80[", Private,304872,*,5,*,*, Unmarried,*,*,0,0,40,*,<=50K
6091,"[0, 80[", Self-emp-not-inc,319733,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
6092,"[0, 80[", Private,176012,*,5,*,*, Wife,*,*,0,0,23,*,<=50K
6093,"[0, 80[", Private,213750,*,10,*,*, Not-in-family,*,*,0,0,45,*,<=50K
6094,"[0, 80[", Private,248384,*,9,*,*, Unmarried,*,*,0,0,40,*,<=50K
6095,"[0, 80[", Private,351187,*,9,*,*, Unmarried,*,*,0,0,40,*,<=50K
6096,"[0, 80[", Private,138179,*,9,*,*, Not-in-family,*,*,0,1876,40,*,<=50K
6097,"[0, 80[", Private,50223,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
6098,"[0, 80[", Private,117477,*,9,*,*, Unmarried,*,*,0,0,36,*,<=50K
6099,"[0, 80[", Private,194360,*,5,*,*, Husband,*,*,0,0,40,*,<=50K
6100,"[0, 80[", Private,118108,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
6101,"[0, 80[", Local-gov,90730,*,13,*,*, Husband,*,*,0,1977,40,*,>50K
6102,"[0, 80[", Self-emp-inc,38307,*,7,*,*, Own-child,*,*,0,0,30,*,<=50K
6103,"[0, 80[", Private,116391,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
6104,"[0, 80[", Private,210496,*,6,*,*, Unmarried,*,*,0,0,40,*,<=50K
6105,"[0, 80[", Private,168475,*,9,*,*, Husband,*,*,0,0,40,*,>50K
6106,"[0, 80[", Private,174386,*,9,*,*, Unmarried,*,*,0,0,24,*,<=50K
6107,"[0, 80[", Private,166744,*,9,*,*, Own-child,*,*,0,0,38,*,<=50K
6109,"[0, 80[", Private,373469,*,12,*,*, Husband,*,*,0,0,40,*,<=50K
6110,"[0, 80[", Private,339667,*,9,*,*, Not-in-family,*,*,0,0,41,*,<=50K
6111,"[0, 80[", Private,91711,*,14,*,*, Husband,*,*,0,0,40,*,>50K
6112,"[0, 80[", Private,82049,*,9,*,*, Husband,*,*,0,0,40,*,>50K
6113,"[0, 80[", Private,236242,*,15,*,*, Not-in-family,*,*,0,0,30,*,<=50K
6114,"[0, 80[", Self-emp-inc,140319,*,9,*,*, Husband,*,*,0,0,50,*,<=50K
6115,"[0, 80[", Local-gov,34080,*,10,*,*, Husband,*,*,0,0,40,*,>50K
6116,"[0, 80[", Private,204816,*,10,*,*, Husband,*,*,0,0,40,*,>50K
6117,"[0, 80[", Private,187124,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
6118,"[0, 80[", Private,72310,*,9,*,*, Not-in-family,*,*,0,0,70,*,<=50K
6119,"[0, 80[", Private,175127,*,8,*,*, Other-relative,*,*,0,0,40,*,<=50K
6120,"[0, 80[", Federal-gov,205707,*,14,*,*, Not-in-family,*,*,10520,0,50,*,>50K
6121,"[0, 80[", Local-gov,236586,*,14,*,*, Husband,*,*,7688,0,55,*,>50K
6122,"[0, 80[", Private,71792,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
6123,"[0, 80[", Private,87584,*,9,*,*, Unmarried,*,*,0,0,40,*,<=50K
6124,"[0, 80[", Self-emp-inc,136878,*,9,*,*, Husband,*,*,0,0,60,*,>50K
6125,"[0, 80[", Private,287983,*,13,*,*, Not-in-family,*,*,0,2258,48,*,<=50K
6126,"[0, 80[", Private,110607,*,9,*,*, Not-in-family,*,*,0,0,32,*,<=50K
6127,"[0, 80[", Private,109015,*,10,*,*, Unmarried,*,*,0,0,40,*,<=50K
6128,"[0, 80[", Private,235071,*,10,*,*, Own-child,*,*,0,0,50,*,<=50K
6129,"[0, 80[", Private,88653,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
6130,"[0, 80[", Private,332243,*,13,*,*, Not-in-family,*,*,0,0,45,*,<=50K
6132,"[0, 80[", Private,45093,*,9,*,*, Husband,*,*,0,0,70,*,<=50K
6133,"[0, 80[", Federal-gov,161337,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6134,"[0, 80[", State-gov,211222,*,13,*,*, Husband,*,*,0,0,40,*,<=50K
6135,"[0, 80[", Private,295117,*,13,*,*, Husband,*,*,0,0,40,*,>50K
6136,"[0, 80[", Private,206541,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
6137,"[0, 80[", Private,238415,*,11,*,*, Husband,*,*,0,0,50,*,>50K
6138,"[0, 80[", Private,29810,*,9,*,*, Not-in-family,*,*,0,0,50,*,<=50K
6139,"[0, 80[", Private,108023,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
6140,"[0, 80[", Private,114324,*,11,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6141,"[0, 80[", Private,172281,*,9,*,*, Husband,*,*,0,2051,50,*,<=50K
6142,"[0, 80[", Local-gov,197290,*,5,*,*, Husband,*,*,0,0,40,*,<=50K
6144,"[0, 80[", Private,562558,*,9,*,*, Unmarried,*,*,0,0,40,*,<=50K
6145,"[0, 80[", Private,79531,*,9,*,*, Husband,*,*,0,0,45,*,<=50K
6146,"[0, 80[", Self-emp-inc,157881,*,10,*,*, Not-in-family,*,*,0,0,60,*,<=50K
6147,"[0, 80[", Self-emp-not-inc,204816,*,10,*,*, Husband,*,*,0,0,60,*,>50K
6148,"[0, 80[", Private,185695,*,10,*,*, Own-child,*,*,0,0,20,*,<=50K
6149,"[0, 80[", Self-emp-inc,167482,*,12,*,*, Husband,*,*,0,0,50,*,>50K
6150,"[0, 80[", Self-emp-inc,83748,*,10,*,*, Wife,*,*,0,0,70,*,<=50K
6151,"[0, 80[", Private,39232,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
6152,"[0, 80[", Local-gov,236827,*,5,*,*, Unmarried,*,*,0,0,40,*,<=50K
6153,"[0, 80[", Self-emp-not-inc,154410,*,14,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6154,"[0, 80[", Private,135308,*,13,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6155,"[0, 80[", Private,204042,*,10,*,*, Not-in-family,*,*,0,0,55,*,<=50K
6156,"[0, 80[", Private,308239,*,10,*,*, Own-child,*,*,0,0,16,*,<=50K
6157,"[0, 80[", Private,183884,*,9,*,*, Not-in-family,*,*,0,0,45,*,<=50K
6158,"[0, 80[", Private,98948,*,12,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6159,"[0, 80[", Private,141642,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6160,"[0, 80[", Private,162623,*,13,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6161,"[0, 80[", Self-emp-inc,186934,*,13,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6162,"[0, 80[", Private,179512,*,9,*,*, Unmarried,*,*,0,0,50,*,<=50K
6163,"[0, 80[", Private,391192,*,10,*,*, Own-child,*,*,0,0,24,*,<=50K
6164,"[0, 80[", Private,87054,*,9,*,*, Husband,*,*,0,0,50,*,<=50K
6165,"[0, 80[", Private,30008,*,9,*,*, Husband,*,*,0,0,60,*,<=50K
6166,"[0, 80[", Private,113466,*,13,*,*, Own-child,*,*,0,0,40,*,<=50K
6167,"[0, 80[", Private,642830,*,9,*,*, Not-in-family,*,*,0,0,32,*,<=50K
6168,"[0, 80[", Private,182117,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
6169,"[0, 80[", Private,162432,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6170,"[0, 80[", Self-emp-not-inc,242184,*,4,*,*, Husband,*,*,0,0,55,*,>50K
6171,"[0, 80[", Private,170850,*,9,*,*, Husband,*,*,4064,0,60,*,<=50K
6172,"[0, 80[", Private,435022,*,10,*,*, Not-in-family,*,*,0,0,50,*,<=50K
6173,"[0, 80[", Private,120707,*,16,*,*, Husband,*,*,20051,0,35,*,>50K
6174,"[0, 80[", Private,170800,*,10,*,*, Own-child,*,*,0,0,15,*,<=50K
6175,"[0, 80[", Private,268575,*,9,*,*, Unmarried,*,*,0,0,40,*,<=50K
6176,"[0, 80[", Private,269354,*,13,*,*, Husband,*,*,0,0,25,*,<=50K
6177,"[0, 80[", Private,224232,*,13,*,*, Husband,*,*,0,0,40,*,>50K
6178,"[0, 80[", ?,153072,*,9,*,*, Husband,*,*,0,0,5,*,<=50K
6179,"[0, 80[", Private,177368,*,9,*,*, Husband,*,*,0,0,40,*,>50K
6181,"[0, 80[", Private,178530,*,15,*,*, Husband,*,*,0,0,60,*,>50K
6182,"[0, 80[", Local-gov,183523,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6183,"[0, 80[", Private,207267,*,6,*,*, Unmarried,*,*,3418,0,35,*,<=50K
6184,"[0, 80[", State-gov,27037,*,9,*,*, Husband,*,*,0,0,40,*,>50K
6185,"[0, 80[", Private,176711,*,12,*,*, Not-in-family,*,*,0,0,50,*,<=50K
6186,"[0, 80[", Private,163215,*,13,*,*, Wife,*,*,0,0,35,*,>50K
6187,"[0, 80[", Private,394727,*,6,*,*, Unmarried,*,*,0,0,40,*,<=50K
6188,"[0, 80[", Private,195488,*,9,*,*, Wife,*,*,0,0,52,*,<=50K
6189,"[0, 80[", State-gov,443546,*,9,*,*, Husband,*,*,0,0,45,*,<=50K
6190,"[0, 80[", Private,121023,*,10,*,*, Own-child,*,*,0,0,9,*,<=50K
6191,"[0, 80[", Private,51838,*,9,*,*, Wife,*,*,0,0,40,*,<=50K
6192,"[0, 80[", Private,258888,*,10,*,*, Wife,*,*,0,0,35,*,>50K
6193,"[0, 80[", State-gov,189385,*,10,*,*, Unmarried,*,*,0,0,30,*,<=50K
6194,"[0, 80[", Private,198146,*,7,*,*, Own-child,*,*,0,0,15,*,<=50K
6195,"[0, 80[", Private,337766,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
6196,"[0, 80[", Private,210525,*,10,*,*, Husband,*,*,0,0,20,*,>50K
6197,"[0, 80[", Private,185602,*,9,*,*, Wife,*,*,0,0,40,*,>50K
6198,"[0, 80[", Private,173804,*,7,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6199,"[0, 80[", Private,251243,*,10,*,*, Not-in-family,*,*,0,0,50,*,>50K
6200,"[0, 80[", Self-emp-not-inc,415847,*,13,*,*, Husband,*,*,0,0,40,*,>50K
6201,"[0, 80[", Private,119793,*,13,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6202,"[0, 80[", Private,181705,*,11,*,*, Husband,*,*,0,0,40,*,<=50K
6203,"[0, 80[", Private,182360,*,9,*,*, Unmarried,*,*,0,0,60,*,<=50K
6204,"[0, 80[", Private,61885,*,7,*,*, Husband,*,*,0,0,40,*,<=50K
6205,"[0, 80[", Private,146520,*,14,*,*, Husband,*,*,0,0,40,*,>50K
6206,"[0, 80[", Private,323790,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
6207,"[0, 80[", Private,146268,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
6208,"[0, 80[", Federal-gov,287031,*,14,*,*, Not-in-family,*,*,8614,0,40,*,>50K
6209,"[0, 80[", Local-gov,292217,*,9,*,*, Unmarried,*,*,0,0,40,*,<=50K
6210,"[0, 80[", Private,88126,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6212,"[0, 80[", Private,401623,*,10,*,*, Husband,*,*,0,0,40,*,>50K
6213,"[0, 80[", Self-emp-not-inc,283122,*,9,*,*, Husband,*,*,0,1902,60,*,>50K
6215,"[0, 80[", Private,260254,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
6216,"[0, 80[", Private,152292,*,13,*,*, Husband,*,*,0,0,50,*,>50K
6217,"[0, 80[", Self-emp-inc,138594,*,9,*,*, Husband,*,*,0,1977,45,*,>50K
6218,"[0, 80[", Self-emp-not-inc,523095,*,10,*,*, Not-in-family,*,*,0,0,45,*,<=50K
6219,"[0, 80[", Private,175262,*,12,*,*, Husband,*,*,0,0,40,*,<=50K
6220,"[0, 80[", Private,323706,*,10,*,*, Husband,*,*,0,1902,40,*,>50K
6221,"[0, 80[", Private,316470,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6222,"[0, 80[", Self-emp-not-inc,163815,*,14,*,*, Not-in-family,*,*,0,0,60,*,<=50K
6223,"[0, 80[", Private,72208,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
6224,"[0, 80[", Local-gov,74784,*,14,*,*, Wife,*,*,0,0,40,*,>50K
6225,"[0, 80[", Private,383518,*,10,*,*, Wife,*,*,99999,0,40,*,>50K
6226,"[0, 80[", Self-emp-not-inc,266668,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6227,"[0, 80[", Private,347519,*,13,*,*, Husband,*,*,0,0,55,*,>50K
6228,"[0, 80[", Private,336088,*,9,*,*, Not-in-family,*,*,0,0,50,*,<=50K
6229,"[0, 80[", Private,190350,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
6230,"[0, 80[", Private,204052,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
6231,"[0, 80[", ?,31362,*,10,*,*, Husband,*,*,0,0,20,*,<=50K
6233,"[0, 80[", Private,195161,*,14,*,*, Husband,*,*,20051,0,60,*,>50K
